name,province,area_km2,match_method
Akbar,Basilan,30.56181676876681,contains
City of Lamitan,Basilan,248.3904264477529,contains
Hadji Mohammad Ajul,Basilan,63.27631637848896,contains
Hadji Muhtamad,Basilan,52.64471602373368,contains
Lantawan,Basilan,149.6483221361417,contains
Maluso,Basilan,86.28747834915305,contains
Sumisip,Basilan,264.90927574709127,contains
Tabuan-Lasa,Basilan,27.070109110298517,contains
Tipo-Tipo,Basilan,44.83192961989459,contains
Tuburan,Basilan,44.03190808906071,contains
Ungkaya Pukan,Basilan,264.90927574709127,contains
Amai Manabilang,Lanao del Sur,327.7989949404874,contains
Bacolod-Kalawi,Lanao del Sur,21.983259332761452,contains
Balabagan,Lanao del Sur,86.12601612204186,contains
Balindong,Lanao del Sur,39.383964513802034,contains
Bayang,Lanao del Sur,21.503233200806438,contains
Binidayan,Lanao del Sur,15.198793295988082,contains
Buadiposo-Buntong,Lanao del Sur,28.654532606579938,contains
Bubong,Lanao del Sur,146.42121441773764,contains
Butig,Lanao del Sur,471.2603982758441,contains
Calanogas,Lanao del Sur,67.30766801191074,contains
City of Marawi,Lanao del Sur,55.65444582951586,contains
Ditsaan-Ramain,Lanao del Sur,18.61198111742097,contains
Ganassi,Lanao del Sur,21.41456357017064,contains
Kapai,Lanao del Sur,81.9130709508857,contains
Kapatagan,Lanao del Sur,87.62879126086476,contains
Lumba-Bayabao,Lanao del Sur,256.66392948632114,contains
Lumbaca-Unayan,Lanao del Sur,20.995610188435368,contains
Lumbatan,Lanao del Sur,27.768240134473825,contains
Lumbayanague,Lanao del Sur,17.062885486787003,contains
Madalum,Lanao del Sur,80.45753256941944,contains
Madamba,Lanao del Sur,99.716273464929,contains
Maguing,Lanao del Sur,286.8659281878554,contains
Malabang,Lanao del Sur,86.55536710366941,contains
Marantao,Lanao del Sur,34.51445888684189,contains
Marogong,Lanao del Sur,231.7155773799376,contains
Masiu,Lanao del Sur,59.74321452973013,contains
Mulondo,Lanao del Sur,12.407448426620647,contains
Pagayawan,Lanao del Sur,48.53651579079631,contains
Piagapo,Lanao del Sur,119.46331003320199,contains
Picong,Lanao del Sur,153.21385814972604,contains
Poona Bayabao,Lanao del Sur,19.091228047669034,contains
Pualas,Lanao del Sur,66.37797580179472,contains
Saguiaran,Lanao del Sur,33.43058866669858,contains
Sultan Dumalondong,Lanao del Sur,25.38817720581816,contains
Tagoloan II,Lanao del Sur,172.40652068145246,contains
Tamparan,Lanao del Sur,8.363631431972545,contains
Taraka,Lanao del Sur,9.632070059118004,contains
Tubaran,Lanao del Sur,45.104552096729876,contains
Tugaya,Lanao del Sur,30.952571043590694,contains
Wao,Lanao del Sur,314.8387490479543,contains
Barira,Maguindanao del Norte,160.6485676645429,contains
Buldon,Maguindanao del Norte,378.997287706,contains
City of Cotabato,Maguindanao del Norte,86.08874986591739,contains
Datu Blah T. Sinsuat,Maguindanao del Norte,275.93380248104256,contains
Datu Odin Sinsuat,Maguindanao del Norte,387.7062609053217,contains
Kabuntalan,Maguindanao del Norte,87.7868199516103,contains
Matanog,Maguindanao del Norte,112.09505892786426,contains
Northern Kabuntalan,Maguindanao del Norte,112.87020523085425,contains
Parang,Maguindanao del Norte,144.2774573584204,contains
Sultan Kudarat,Maguindanao del Norte,184.08008541696057,contains
Sultan Mastura,Maguindanao del Norte,55.95990860726927,contains
Talitay,Maguindanao del Norte,33.7999121942275,contains
Upi,Maguindanao del Norte,530.4294639754137,contains
Ampatuan,Maguindanao del Sur,222.14969913989333,contains
Buluan,Maguindanao del Sur,57.87282090783011,contains
Datu Abdullah Sangki,Maguindanao del Sur,106.00187032742534,contains
Datu Anggal Midtimbang,Maguindanao del Sur,33.588056506010005,contains
Datu Hoffer Ampatuan,Maguindanao del Sur,48.95332568772304,contains
Datu Paglas,Maguindanao del Sur,143.8508847138883,contains
Datu Piang,Maguindanao del Sur,55.73423316613443,contains
Datu Salibo,Maguindanao del Sur,29.36514153054314,contains
Datu Saudi Ampatuan,Maguindanao del Sur,40.530262106381166,contains
Datu Unsay,Maguindanao del Sur,59.006852805970254,contains
Gen. S.K. Pendatun,Maguindanao del Sur,140.53293499122836,contains
Guindulungan,Maguindanao del Sur,113.16470976164779,contains
Mamasapano,Maguindanao del Sur,36.11101989018209,contains
Mangudadatu,Maguindanao del Sur,92.42451327417548,contains
Pagagawan,Maguindanao del Sur,159.49821445936732,contains
Pagalungan,Maguindanao del Sur,198.2619347308221,contains
Paglat,Maguindanao del Sur,33.544063366856555,contains
Pandag,Maguindanao del Sur,44.84990695698042,contains
Rajah Buayan,Maguindanao del Sur,68.04791552143737,contains
Shariff Aguak,Maguindanao del Sur,36.52941581761021,contains
Shariff Saydona Mustapha,Maguindanao del Sur,55.97503838329068,contains
South Upi,Maguindanao del Sur,441.20255586282445,contains
Sultan Sa Barongis,Maguindanao del Sur,107.17718104200507,contains
Talayan,Maguindanao del Sur,136.09042961150158,contains
Kadayangan,Special Geographic Area,247.44292103473765,contains
Kapalawan,Special Geographic Area,360.4243710434929,contains
Ligawasan,Special Geographic Area,172.90929965110848,contains
Malidegao,Special Geographic Area,255.7621227595434,contains
Nabalawag,Special Geographic Area,59.006852805970254,contains
Old Kaabakan,Special Geographic Area,140.53293499122836,contains
Pahamuddin,Special Geographic Area,172.90929965110848,contains
Tugunan,Special Geographic Area,247.44292103473765,contains
Bongao,Tawi-Tawi,121.86484740417289,contains
Languyan,Tawi-Tawi,229.53657928021624,contains
Mapun,Tawi-Tawi,70.71757548800262,contains
Panglima Sugala,Tawi-Tawi,231.8071854332351,contains
Sapa-Sapa,Tawi-Tawi,50.75694268771719,contains
Sibutu,Tawi-Tawi,104.94078801420167,contains
Simunul,Tawi-Tawi,56.3485249436939,contains
Sitangkai,Tawi-Tawi,27.48744233175804,contains
South Ubian,Tawi-Tawi,30.36126115046639,contains
Tandubas,Tawi-Tawi,217.82841110792836,contains
Turtle Islands,Tawi-Tawi,3.18717642953967,contains
Bangued,Abra,118.9108824400169,contains
Boliney,Abra,178.54889867921878,contains
Bucay,Abra,99.64014969795427,contains
Bucloc,Abra,57.93377924614134,contains
Daguioman,Abra,93.44264120096332,contains
Danglas,Abra,176.15008925020487,contains
Dolores,Abra,44.76195733207258,contains
La Paz,Abra,52.602006111033646,contains
Lacub,Abra,248.6376491966051,contains
Lagangilang,Abra,90.8101037450771,contains
Lagayan,Abra,133.35349120910453,contains
Langiden,Abra,89.75729413091972,contains
Licuan-Baay,Abra,275.1667502480851,contains
Luba,Abra,136.90720451153138,contains
Malibcong,Abra,259.3001089899221,contains
Manabo,Abra,77.36511702673883,contains
Peñarrubia,Abra,39.38590453803472,contains
Pidigan,Abra,54.90567188005279,contains
Pilar,Abra,84.94201401660177,contains
Sallapadan,Abra,132.50807910941884,contains
San Isidro,Abra,45.494593005506324,contains
San Juan,Abra,68.30381541509641,contains
San Quintin,Abra,57.20677988086452,contains
Tayum,Abra,48.2829533313029,contains
Tineg,Abra,744.1160538291961,contains
Tubo,Abra,431.05518994210564,contains
Villaviciosa,Abra,88.49605195284525,contains
Calanasan,Apayao,1362.4311312088137,contains
Conner,Apayao,704.8698534980532,contains
Flora,Apayao,243.82224153219028,contains
Kabugao,Apayao,989.3821217974479,contains
Luna,Apayao,321.80514767801515,contains
Pudtol,Apayao,302.2851574201644,contains
Santa Marcela,Apayao,64.61354631676302,contains
Atok,Benguet,178.09872128124928,contains
Bakun,Benguet,315.20387104029237,contains
Bokod,Benguet,392.1787839024724,contains
Buguias,Benguet,176.39529668674976,contains
Itogon,Benguet,438.1414829461737,contains
Kabayan,Benguet,190.5849200184973,contains
Kapangan,Benguet,181.1155783720695,contains
Kibungan,Benguet,167.18483303916074,contains
La Trinidad,Benguet,70.69264466061782,contains
Mankayan,Benguet,146.05581160448733,contains
Sablan,Benguet,101.76776726881887,contains
Tuba,Benguet,341.70509967574515,contains
Tublay,Benguet,76.28110274960936,contains
Aguinaldo,Ifugao,450.05995128255347,contains
Alfonso Lista,Ifugao,359.3916686742095,contains
Asipulo,Ifugao,205.02152826610208,contains
Banaue,Ifugao,191.9364017798777,contains
Hingyon,Ifugao,57.06068265250564,contains
Hungduan,Ifugao,241.5665915664518,contains
Kiangan,Ifugao,118.91800402725282,contains
Lagawe,Ifugao,229.28388875766768,contains
Lamut,Ifugao,150.57137628310448,contains
Mayoyao,Ifugao,273.67177832842896,contains
Tinoc,Ifugao,228.57601733483273,contains
Balbalan,Kalinga,631.5822616499689,contains
City of Tabuk,Kalinga,689.7545592117663,contains
Lubuagan,Kalinga,62.17912632117935,contains
Pasil,Kalinga,337.055841865216,contains
Pinukpuk,Kalinga,366.0707752923936,contains
Rizal,Kalinga,185.2010178758518,contains
Tanudan,Kalinga,338.9519457063411,contains
Tinglayan,Kalinga,214.16028220222012,contains
Barlig,Mountain Province,252.30900418276147,contains
Bauko,Mountain Province,129.50273684735174,contains
Besao,Mountain Province,130.75476543789833,contains
Bontoc,Mountain Province,279.86190727827557,contains
Natonin,Mountain Province,359.59022376644305,contains
Paracelis,Mountain Province,470.4963431628017,contains
Sabangan,Mountain Province,113.15624495832381,contains
Sadanga,Mountain Province,176.1302478845334,contains
Sagada,Mountain Province,65.02539922135567,contains
Tadian,Mountain Province,135.013418737715,contains
Boac,Marinduque,231.06957739541224,contains
Buenavista,Marinduque,76.59886152533832,contains
Gasan,Marinduque,99.28301330770877,contains
Mogpog,Marinduque,99.31306070756648,contains
Santa Cruz,Marinduque,241.88285944873795,contains
Torrijos,Marinduque,173.84367697276667,contains
Abra De Ilog,Occidental Mindoro,601.7472564818812,contains
Calintaan,Occidental Mindoro,299.5900422128241,contains
Looc,Occidental Mindoro,129.92097004562038,contains
Lubang,Occidental Mindoro,125.22086930142136,contains
Magsaysay,Occidental Mindoro,261.11945616407536,contains
Mamburao,Occidental Mindoro,320.6543069043294,contains
Paluan,Occidental Mindoro,530.043493087265,contains
Rizal,Occidental Mindoro,303.7100173068551,contains
Sablayan,Occidental Mindoro,2102.8735741813443,contains
San Jose,Occidental Mindoro,610.3161440556885,contains
Santa Cruz,Occidental Mindoro,688.9079752692091,contains
Baco,Oriental Mindoro,435.1535017585383,contains
Bansud,Oriental Mindoro,345.9503480543745,contains
Bongabong,Oriental Mindoro,395.61315533893367,contains
Bulalacao,Oriental Mindoro,352.57948166014796,contains
City of Calapan,Oriental Mindoro,185.07151307664896,contains
Gloria,Oriental Mindoro,255.30520213528754,contains
Mansalay,Oriental Mindoro,454.2054075110951,contains
Naujan,Oriental Mindoro,574.401139304072,contains
Pinamalayan,Oriental Mindoro,168.71668162091902,contains
Pola,Oriental Mindoro,168.33497004693996,contains
Puerto Galera,Oriental Mindoro,109.71162914929245,contains
Roxas,Oriental Mindoro,104.09649411086207,contains
San Teodoro,Oriental Mindoro,156.12737421860885,contains
Socorro,Oriental Mindoro,205.0588062624818,contains
Victoria,Oriental Mindoro,207.10551850872537,contains
Aborlan,Palawan,771.2448761678263,contains
Agutaya,Palawan,30.882352843248857,contains
Araceli,Palawan,173.69549904074677,contains
Balabac,Palawan,556.0634045628688,contains
Bataraza,Palawan,688.147712256092,contains
Brooke's Point,Palawan,685.2532425006564,contains
Busuanga,Palawan,404.0083971636187,contains
Cagayancillo,Palawan,12.140073154510468,contains
Coron,Palawan,692.75514942212,contains
Culion,Palawan,430.2690140630967,contains
Cuyo,Palawan,42.593304454189294,contains
Dr. Jose P. Rizal,Palawan,1271.4227476390854,contains
Dumaran,Palawan,525.5969565281938,contains
El Nido,Palawan,561.8028252039147,contains
Kalayaan,Palawan,0.3546369330971241,contains
Linapacan,Palawan,159.75739135903711,contains
Magsaysay,Palawan,47.223560034883,contains
Narra,Palawan,753.3686301918938,contains
Quezon,Palawan,935.0041437187807,contains
Roxas,Palawan,1129.695151193695,contains
San Vicente,Palawan,604.9899364821368,contains
Sofronio Española,Palawan,441.4932415946315,contains
Taytay,Palawan,1297.2321262206935,contains
Alcantara,Romblon,70.37622800574367,contains
Banton,Romblon,28.805724536353914,contains
Cajidiocan,Romblon,127.62278152475864,contains
Calatrava,Romblon,38.088387534018665,contains
Concepcion,Romblon,20.471982409466982,contains
Corcuera,Romblon,20.616896309453814,contains
Ferrol,Romblon,34.941677993460395,contains
Looc,Romblon,81.80191545346236,contains
Magdiwang,Romblon,79.26950855140268,contains
Odiongan,Romblon,136.53089792632997,contains
Romblon,Romblon,88.84766382800942,contains
San Agustin,Romblon,102.39319956449165,contains
San Andres,Romblon,102.38094323857459,contains
San Fernando,Romblon,244.4351948082651,contains
San Jose,Romblon,28.34436016902688,contains
Santa Fe,Romblon,56.866151321728196,contains
Santa Maria,Romblon,50.25096789560464,contains
Binondo,City of Manila,0.70040551377514,contains
Ermita,City of Manila,2.517033876342103,contains
Intramuros,City of Manila,1.1718051569902599,contains
Malate,City of Manila,2.811813168406099,contains
Paco,City of Manila,2.811406741464166,contains
Pandacan,City of Manila,1.6311181244629194,contains
Port Area,City of Manila,1.6594495450442284,contains
Quiapo,City of Manila,0.8978532758873999,contains
Sampaloc,City of Manila,7.822899519522503,contains
San Miguel,City of Manila,0.9082885496634543,contains
San Nicolas,City of Manila,0.878867526786536,contains
Santa Ana,City of Manila,3.4776378530043512,contains
Santa Cruz,City of Manila,3.784288189541217,contains
Tondo I/II,City of Manila,297.86405335534226,contains
Binalbagan,Negros Occidental,185.29541914193598,contains
Calatrava,Negros Occidental,287.52759140170696,contains
Candoni,Negros Occidental,295.33301080655156,contains
Cauayan,Negros Occidental,469.86160509306524,contains
City of Bago,Negros Occidental,406.5911737793101,contains
City of Cadiz,Negros Occidental,526.4211562159263,contains
City of Escalante,Negros Occidental,192.5086900922029,contains
City of Himamaylan,Negros Occidental,363.01798975651195,contains
City of Kabankalan,Negros Occidental,659.1126988500628,contains
City of La Carlota,Negros Occidental,127.27756293658393,contains
City of Sagay,Negros Occidental,292.1175855876094,contains
City of San Carlos,Negros Occidental,407.732081383877,contains
City of Silay,Negros Occidental,209.38876198906684,contains
City of Sipalay,Negros Occidental,327.1411564515985,contains
City of Talisay,Negros Occidental,193.68934078920273,contains
City of Victorias,Negros Occidental,105.47259968448915,contains
Enrique B. Magalona,Negros Occidental,139.20005812059412,contains
Hinigaran,Negros Occidental,152.75246390073434,contains
Hinoba-an,Negros Occidental,402.32590158719245,contains
Ilog,Negros Occidental,294.4204743083436,contains
Isabela,Negros Occidental,191.58301816565398,contains
La Castellana,Negros Occidental,216.05715764629454,contains
Manapla,Negros Occidental,99.80290662852015,contains
Moises Padilla,Negros Occidental,140.32575790804756,contains
Murcia,Negros Occidental,279.5738652488552,contains
Pontevedra,Negros Occidental,111.38918830144355,contains
Pulupandan,Negros Occidental,16.926049441124878,contains
Salvador Benedicto,Negros Occidental,217.41283763559463,contains
San Enrique,Negros Occidental,28.137552360448463,contains
Toboso,Negros Occidental,118.0559525828405,contains
Valladolid,Negros Occidental,40.128571028183345,contains
Amlan,Negros Oriental,59.40397781369997,contains
Ayungon,Negros Oriental,248.733462466069,contains
Bacong,Negros Oriental,40.58055331831814,contains
Basay,Negros Oriental,168.49347160110105,contains
Bindoy,Negros Oriental,156.5626455842452,contains
City of Bais,Negros Oriental,253.12701077290336,contains
City of Bayawan,Negros Oriental,700.1142740147412,contains
City of Canlaon,Negros Oriental,147.50516422430502,contains
City of Dumaguete,Negros Oriental,34.12250635887687,contains
City of Guihulngan,Negros Oriental,51.71406604205109,contains
City of Tanjay,Negros Oriental,228.48474373538255,contains
Dauin,Negros Oriental,81.08645832095932,contains
Jimalalud,Negros Oriental,154.90916970649116,contains
La Libertad,Negros Oriental,151.52631960533782,contains
Mabinay,Negros Oriental,345.0638559005373,contains
Manjuyod,Negros Oriental,127.57806939498829,contains
Pamplona,Negros Oriental,222.13656972024222,contains
San Jose,Negros Oriental,51.71406604205109,contains
Santa Catalina,Negros Oriental,414.8713931446899,contains
Siaton,Negros Oriental,427.25965010160303,contains
Sibulan,Negros Oriental,160.16774784181672,contains
Tayasan,Negros Oriental,177.00903401246876,contains
Valencia,Negros Oriental,162.58994105442977,contains
Vallehermoso,Negros Oriental,92.62754059701163,contains
Zamboanguita,Negros Oriental,153.59277719362933,contains
Enrique Villanueva,Siquijor,26.44428868128688,contains
Larena,Siquijor,41.19284090029419,contains
Lazi,Siquijor,70.54206474710323,contains
Maria,Siquijor,56.94716083551803,contains
San Juan,Siquijor,40.072791549431024,contains
Siquijor,Siquijor,84.93130661994098,contains
Adams,Ilocos Norte,111.33143500350828,contains
Bacarra,Ilocos Norte,55.4621773211818,contains
Badoc,Ilocos Norte,80.85813136236149,contains
Bangui,Ilocos Norte,115.5180987224459,contains
Banna,Ilocos Norte,90.96788974941391,contains
Burgos,Ilocos Norte,137.26377026823454,contains
Carasi,Ilocos Norte,173.1264008557136,contains
City of Batac,Ilocos Norte,80.85813136236149,contains
City of Laoag,Ilocos Norte,110.32454689631169,contains
Currimao,Ilocos Norte,33.59400709158011,contains
Dingras,Ilocos Norte,107.9596508767177,contains
Dumalneg,Ilocos Norte,66.80634684238109,contains
Marcos,Ilocos Norte,79.61877967866978,contains
Nueva Era,Ilocos Norte,608.9891323219186,contains
Pagudpud,Ilocos Norte,193.08633374450298,contains
Paoay,Ilocos Norte,69.52389868745385,contains
Pasuquin,Ilocos Norte,176.8127889146976,contains
Piddig,Ilocos Norte,123.68930627588995,contains
Pinili,Ilocos Norte,63.63586878645913,contains
San Nicolas,Ilocos Norte,42.03006945638384,contains
Sarrat,Ilocos Norte,56.68975794406402,contains
Solsona,Ilocos Norte,90.40767673588672,contains
Vintar,Ilocos Norte,530.5012328361954,contains
Alilem,Ilocos Sur,114.73430514939386,contains
Banayoyo,Ilocos Sur,25.28258055603539,contains
Bantay,Ilocos Sur,75.4812607509475,contains
Burgos,Ilocos Sur,50.87852663698292,contains
Cabugao,Ilocos Sur,112.31330568739006,contains
Caoayan,Ilocos Sur,17.592285273753394,contains
Cervantes,Ilocos Sur,243.7482792551398,contains
City of Vigan,Ilocos Sur,24.40871792393091,contains
Galimuyod,Ilocos Sur,34.3865191321418,contains
Gregorio del Pilar,Ilocos Sur,54.03328262059331,contains
Lidlidda,Ilocos Sur,33.94612996720037,contains
Magsingal,Ilocos Sur,82.3135717218821,contains
Nagbukel,Ilocos Sur,42.11897466950497,contains
Narvacan,Ilocos Sur,103.16760783814642,contains
Quirino,Ilocos Sur,182.1051973191064,contains
Salcedo,Ilocos Sur,82.78005254603387,contains
San Emilio,Ilocos Sur,151.54112269328266,contains
San Esteban,Ilocos Sur,17.264968115043498,contains
San Ildefonso,Ilocos Sur,11.930105131795665,contains
San Juan,Ilocos Sur,68.3607649858987,contains
San Vicente,Ilocos Sur,13.23093263514312,contains
Santa,Ilocos Sur,58.759679172898466,contains
Santa Catalina,Ilocos Sur,8.885009924596696,contains
Santa Cruz,Ilocos Sur,91.83481144303911,contains
Santa Lucia,Ilocos Sur,44.36668651135706,contains
Santa Maria,Ilocos Sur,56.43995497891576,contains
Santiago,Ilocos Sur,47.88373197733167,contains
Santo Domingo,Ilocos Sur,48.590162704139516,contains
Sigay,Ilocos Sur,91.91953994112133,contains
Sinait,Ilocos Sur,68.83473919833727,contains
Sugpon,Ilocos Sur,106.22445449601136,contains
Suyo,Ilocos Sur,163.4528293969578,contains
Tagudin,Ilocos Sur,58.890197441034466,contains
Agoo,La Union,48.23864593297721,contains
Aringay,La Union,96.88675170482182,contains
Bacnotan,La Union,76.3609034693519,contains
Bagulin,La Union,90.5315902180279,contains
Balaoan,La Union,61.96347949810348,contains
Bangar,La Union,35.04241533815283,contains
Bauang,La Union,75.92950147478453,contains
Burgos,La Union,36.4358242874739,contains
Caba,La Union,46.96381420101866,contains
City of San Fernando,La Union,99.2309741176546,contains
Luna,La Union,40.411484532840994,contains
Naguilian,La Union,102.27056779513313,contains
Pugo,La Union,51.9738437108292,contains
Rosario,La Union,78.35936688781632,contains
San Gabriel,La Union,122.20425917653343,contains
San Juan,La Union,50.762406909541475,contains
Santo Tomas,La Union,41.28611268135628,contains
Santol,La Union,114.00450638503355,contains
Sudipen,La Union,89.85675283131566,contains
Tubao,La Union,54.2660941372841,contains
Agno,Pangasinan,165.85237157540243,contains
Aguilar,Pangasinan,157.6054399095069,contains
Alcala,Pangasinan,58.4926361759619,contains
Anda,Pangasinan,77.44924018487153,contains
Asingan,Pangasinan,78.76486297296499,contains
Balungao,Pangasinan,68.56695520355953,contains
Bani,Pangasinan,181.96262984606105,contains
Basista,Pangasinan,25.61599199195741,contains
Bautista,Pangasinan,41.13395972269375,contains
Bayambang,Pangasinan,136.6952433833667,contains
Binalonan,Pangasinan,56.39933675632519,contains
Binmaley,Pangasinan,63.82485517208575,contains
Bolinao,Pangasinan,206.0570804522211,contains
Bugallon,Pangasinan,178.73411530231195,contains
Burgos,Pangasinan,115.30125938745887,contains
Calasiao,Pangasinan,47.669131936241996,contains
City of Dagupan,Pangasinan,95.35457912275746,contains
City of San Carlos,Pangasinan,178.73411530231195,contains
City of Urdaneta,Pangasinan,95.35457912275746,contains
Dasol,Pangasinan,177.66969374537032,contains
Infanta,Pangasinan,192.81104672345464,contains
Labrador,Pangasinan,103.1944279103373,contains
Laoac,Pangasinan,41.62066233435194,contains
Lingayen,Pangasinan,71.4921021020556,contains
Mabini,Pangasinan,256.66007622619236,contains
Malasiqui,Pangasinan,138.35395960747695,contains
Manaoag,Pangasinan,51.968422852105746,contains
Mangaldan,Pangasinan,48.3922586348328,contains
Mangatarem,Pangasinan,308.53152037669656,contains
Mapandan,Pangasinan,20.505977752188073,contains
Natividad,Pangasinan,93.96903097857955,contains
Pozorrubio,Pangasinan,70.4869650885554,contains
Rosales,Pangasinan,72.25531790146454,contains
San Fabian,Pangasinan,75.79141826981005,contains
San Jacinto,Pangasinan,42.326417226267154,contains
San Manuel,Pangasinan,137.6437317573405,contains
San Nicolas,Pangasinan,225.13302913871271,contains
San Quintin,Pangasinan,85.96986525648786,contains
Santa Barbara,Pangasinan,62.17038674509815,contains
Santa Maria,Pangasinan,46.709315174629516,contains
Santo Tomas,Pangasinan,12.383589690176786,contains
Sison,Pangasinan,154.56592843029998,contains
Sual,Pangasinan,132.90252942654948,contains
Tayug,Pangasinan,43.925698071465966,contains
Umingan,Pangasinan,258.4746532143258,contains
Urbiztondo,Pangasinan,40.43506133628507,contains
Villasis,Pangasinan,80.7172382019232,contains
Basco,Batanes,33.487350001225956,contains
Itbayat,Batanes,89.39507140001457,contains
Ivana,Batanes,14.57101333158034,contains
Mahatao,Batanes,11.57894714074321,contains
Sabtang,Batanes,40.897253220965624,contains
Uyugan,Batanes,11.411594607652694,contains
Abulug,Cagayan,132.6592870309214,contains
Alcala,Cagayan,180.23131976499027,contains
Allacapan,Cagayan,230.8056159240042,contains
Amulung,Cagayan,287.61633259245326,contains
Aparri,Cagayan,260.90332827548076,contains
Baggao,Cagayan,927.2771040747621,contains
Ballesteros,Cagayan,129.67298501356015,contains
Buguey,Cagayan,129.79431853647364,contains
Calayan,Cagayan,502.79795396685324,contains
Camalaniugan,Cagayan,89.17156390479617,contains
Claveria,Cagayan,128.93160964430177,contains
Enrile,Cagayan,152.39310650796853,contains
Gattaran,Cagayan,638.7076342949564,contains
Gonzaga,Cagayan,527.6190288066041,contains
Iguig,Cagayan,77.99035798804947,contains
Lal-Lo,Cagayan,641.7776325779306,contains
Lasam,Cagayan,207.10327665597868,contains
Pamplona,Cagayan,213.08960693371492,contains
Peñablanca,Cagayan,1138.2903907571808,contains
Piat,Cagayan,131.6908258274253,contains
Rizal,Cagayan,339.5461091425985,contains
Sanchez-Mira,Cagayan,137.92715275822016,contains
Santa Ana,Cagayan,435.646409377665,contains
Santa Praxedes,Cagayan,86.46863752455826,contains
Santa Teresita,Cagayan,127.4286751979328,contains
Santo Niño,Cagayan,361.8404697549992,contains
Solana,Cagayan,273.0871254060258,contains
Tuao,Cagayan,187.89632658721192,contains
Tuguegarao City,Cagayan,119.87038520499486,contains
Alicia,Isabela,158.3800224835535,contains
Angadanan,Isabela,194.72317518915509,contains
Aurora,Isabela,75.20987770390943,contains
Benito Soliven,Isabela,176.15668123140532,contains
Burgos,Isabela,77.09372681769364,contains
Cabagan,Isabela,308.8231647801848,contains
Cabatuan,Isabela,63.90894280322878,contains
City of Cauayan,Isabela,336.5219437898518,contains
City of Ilagan,Isabela,962.6177882543382,contains
City of Santiago,Isabela,151.75549185519822,contains
Cordon,Isabela,224.71246394065147,contains
Delfin Albano,Isabela,177.87098258386683,contains
Dinapigue,Isabela,952.8219833154063,contains
Divilacan,Isabela,529.2681555101502,contains
Echague,Isabela,443.8085462787751,contains
Gamu,Isabela,96.7072439748408,contains
Jones,Isabela,465.60046437529996,contains
Luna,Isabela,45.50428858578085,contains
Maconacon,Isabela,464.62990402647387,contains
Mallig,Isabela,116.1068463482767,contains
Naguilian,Isabela,163.67400312841218,contains
Palanan,Isabela,374.5773842566344,contains
Quezon,Isabela,216.63366376375106,contains
Quirino,Isabela,125.59005756290901,contains
Ramon,Isabela,126.26352522505843,contains
Reina Mercedes,Isabela,51.74613277932488,contains
Roxas,Isabela,118.9738511158743,contains
San Agustin,Isabela,188.9661137851724,contains
San Guillermo,Isabela,385.9804288343112,contains
San Isidro,Isabela,64.58878690515576,contains
San Manuel,Isabela,103.64257691826329,contains
San Mariano,Isabela,1398.0823340702796,contains
San Mateo,Isabela,110.24451423258668,contains
San Pablo,Isabela,450.2456429667982,contains
Santa Maria,Isabela,119.12363613514093,contains
Santo Tomas,Isabela,76.96565957932502,contains
Tumauini,Isabela,399.88460602780026,contains
Alfonso Castaneda,Nueva Vizcaya,466.0513178097695,contains
Ambaguio,Nueva Vizcaya,177.47790198723555,contains
Aritao,Nueva Vizcaya,291.71462361673036,contains
Bagabag,Nueva Vizcaya,146.6801662046386,contains
Bambang,Nueva Vizcaya,229.574260520967,contains
Bayombong,Nueva Vizcaya,142.65899840320515,contains
Diadi,Nueva Vizcaya,210.60090305306687,contains
Dupax del Norte,Nueva Vizcaya,297.96241729911964,contains
Dupax del Sur,Nueva Vizcaya,412.5385849706092,contains
Kasibu,Nueva Vizcaya,616.8922151402173,contains
Kayapa,Nueva Vizcaya,517.807863860189,contains
Quezon,Nueva Vizcaya,212.2424594738714,contains
Santa Fe,Nueva Vizcaya,247.45158414004362,contains
Solano,Nueva Vizcaya,88.60404153342354,contains
Villaverde,Nueva Vizcaya,67.9167723666983,contains
Aglipay,Quirino,280.0485827695997,contains
Cabarroguis,Quirino,188.92350291851864,contains
Diffun,Quirino,287.9260537512958,contains
Maddela,Quirino,769.9200928284187,contains
Nagtipunan,Quirino,1189.781935237618,contains
Saguday,Quirino,50.06697614099259,contains
Baler,Aurora,99.70879999892676,contains
Casiguran,Aurora,421.33029090287425,contains
Dilasag,Aurora,495.8065946634444,contains
Dinalungan,Aurora,326.4360635396727,contains
Dingalan,Aurora,354.8021357570028,contains
Dipaculao,Aurora,401.27930558319,contains
Maria Aurora,Aurora,335.35541489924515,contains
San Luis,Aurora,598.8369403012882,contains
Abucay,Bataan,77.01905410358626,contains
Bagac,Bataan,189.17790297231545,contains
City of Balanga,Bataan,89.70847699449072,contains
Dinalupihan,Bataan,75.29533562484978,contains
Hermosa,Bataan,149.11165778454964,contains
Limay,Bataan,60.74870431472444,contains
Mariveles,Bataan,194.58764010485095,contains
Morong,Bataan,173.65135067385094,contains
Orani,Bataan,53.776173699333455,contains
Orion,Bataan,89.73259446392966,contains
Pilar,Bataan,45.2941104679371,contains
Samal,Bataan,47.41437367299276,contains
Angat,Bulacan,49.5421106074459,contains
Balagtas,Bulacan,21.427195631467743,contains
Bocaue,Bulacan,26.578805297964102,contains
Bulacan,Bulacan,71.13200502710124,contains
Bustos,Bulacan,39.83306283273162,contains
